PV power,Direct-in-plane,Sun Height,Air Temperature,Wind speed,month,day,hour_minute
0.0,2.49,2.36,11.52,2.14,9,6,6
56.93,85.37,11.39,12.06,2.21,9,6,7
118.67,155.48,20.28,12.52,3.24,9,6,8
195.28,243.1,28.58,13.21,3.66,9,6,9
188.97,237.48,35.7,14.22,3.66,9,6,10
148.98,192.06,40.93,14.59,3.59,9,6,11
176.76,225.03,43.5,15.34,3.52,9,6,12
244.85,305.44,42.9,16.09,3.17,9,6,13
202.12,256.1,39.27,16.71,3.1,9,6,14
213.55,269.04,33.24,16.63,3.03,9,6,15
233.66,294.06,25.61,16.66,3.03,9,6,16
100.17,139.9,17.04,16.33,2.41,9,6,17
21.06,39.58,8.05,15.84,2.21,9,6,18
0.0,0.83,2.12,12.67,3.66,9,7,6
40.3,64.08,11.15,12.87,3.93,9,7,7
91.54,124.46,20.03,13.5,4.21,9,7,8
308.3,372.65,28.3,14.43,4.97,9,7,9
142.6,184.8,35.4,15.33,4.62,9,7,10
129.06,169.72,40.6,15.91,4.34,9,7,11
149.43,193.83,43.13,16.43,4.41,9,7,12
169.84,217.74,42.52,16.53,4.28,9,7,13
160.09,206.58,38.89,17.02,4.69,9,7,14
135.89,178.38,32.87,17.04,4.41,9,7,15
153.09,198.52,25.25,16.83,4.28,9,7,16
92.86,130.76,16.69,16.49,3.93,9,7,17
23.55,43.92,7.7,16.29,3.45,9,7,18
0.0,0.83,1.87,15.28,2.41,9,8,6
18.56,35.92,10.91,15.64,2.69,9,8,7
146.1,189.91,19.78,15.96,2.97,9,8,8
117.9,157.03,28.03,16.34,3.24,9,8,9
488.09,595.58,35.1,17.17,4.07,9,8,10
478.14,586.31,40.26,18.06,4.28,9,8,11
255.21,320.14,42.77,18.98,4.55,9,8,12
155.5,203.53,42.14,19.56,4.76,9,8,13
130.44,173.98,38.5,19.65,4.69,9,8,14
104.16,142.78,32.5,19.56,4.41,9,8,15
85.82,120.77,24.89,19.32,3.93,9,8,16
107.21,152.18,16.33,18.95,3.45,9,8,17
17.44,35.01,7.35,18.4,3.45,9,8,18
0.0,0.83,1.63,12.18,2.21,9,9,6
133.56,188.18,10.66,11.89,2.14,9,9,7
367.58,446.12,19.53,12.51,3.38,9,9,8
339.31,408.0,27.76,13.26,3.93,9,9,9
681.79,829.2,34.79,14.11,4.14,9,9,10
164.36,209.97,39.92,15.01,4.14,9,9,11
463.12,562.5,42.4,15.37,3.93,9,9,12
417.16,507.96,41.75,15.68,3.72,9,9,13
359.88,439.54,38.12,15.92,3.59,9,9,14
320.22,392.36,32.12,16.03,3.59,9,9,15
270.64,336.68,24.52,15.69,3.31,9,9,16
89.04,125.54,15.98,15.28,3.03,9,9,17
17.09,34.04,6.99,14.86,2.62,9,9,18
23.83,42.2,10.42,10.55,1.17,9,10,7
75.36,105.08,19.27,11.62,1.45,9,10,8
101.94,136.48,27.48,12.6,2.07,9,10,9
131.74,171.49,34.49,13.51,2.76,9,10,10
145.66,187.62,39.58,13.63,3.03,9,10,11
274.59,336.42,42.02,13.91,3.52,9,10,12
260.43,320.63,41.36,14.36,3.52,9,10,13
171.49,218.12,37.73,14.71,3.52,9,10,14
110.06,146.98,31.75,14.73,3.1,9,10,15
126.29,165.88,24.16,14.5,2.9,9,10,16
38.88,61.96,15.62,14.25,2.83,9,10,17
2.72,11.67,6.64,13.98,2.9,9,10,18
2.75,11.67,10.17,12.35,4.28,9,11,7
127.14,165.45,19.01,13.03,3.59,9,11,8
31.85,52.98,27.2,13.82,4.62,9,11,9
59.54,87.1,34.18,14.62,6.28,9,11,10
72.25,102.37,39.24,14.87,5.52,9,11,11
82.85,114.94,41.65,14.78,4.48,9,11,12
63.12,91.59,40.98,14.93,4.55,9,11,13
72.13,102.37,37.34,14.88,3.79,9,11,14
104.15,140.08,31.37,14.94,3.86,9,11,15
80.15,111.83,23.79,14.81,3.93,9,11,16
94.14,132.65,15.26,14.4,3.93,9,11,17
16.18,32.67,6.28,13.88,3.66,9,11,18
82.9,119.82,9.92,10.84,2.83,9,12,7
322.76,392.08,18.75,11.66,2.69,9,12,8
437.67,523.94,26.93,12.82,3.45,9,12,9
629.62,761.14,33.87,13.86,4.14,9,12,10
677.78,829.28,38.89,14.58,3.93,9,12,11
549.17,667.06,41.28,15.11,4.07,9,12,12
625.23,763.37,40.59,15.43,4.21,9,12,13
280.43,344.76,36.95,16.03,4.48,9,12,14
284.47,349.92,30.99,16.93,5.03,9,12,15
118.05,157.6,23.42,17.32,5.52,9,12,16
44.88,70.23,14.89,17.1,5.17,9,12,17
13.62,29.17,5.92,16.51,5.03,9,12,18
58.94,90.04,9.67,15.01,4.28,9,13,7
181.29,229.37,18.49,15.4,5.1,9,13,8
498.03,600.73,26.65,16.09,4.97,9,13,9
673.36,824.04,33.56,16.73,4.83,9,13,10
746.52,922.53,38.55,17.46,5.17,9,13,11
783.81,977.05,40.9,18.54,5.38,9,13,12
730.38,911.96,40.19,19.23,4.9,9,13,13
589.54,729.44,36.56,19.48,4.55,9,13,14
505.42,622.52,30.61,19.34,4.41,9,13,15
349.02,436.74,23.05,18.64,4.21,9,13,16
144.32,211.33,14.53,17.71,3.86,9,13,17
11.83,26.53,5.56,16.62,3.59,9,13,18
16.78,33.22,9.42,13.61,2.0,9,14,7
148.47,191.56,18.23,14.35,2.34,9,14,8
200.68,252.64,26.36,15.82,2.41,9,14,9
118.5,158.97,33.25,17.56,2.34,9,14,10
166.21,216.54,38.2,18.98,2.55,9,14,11
85.08,120.33,40.52,19.97,3.1,9,14,12
61.3,91.59,39.8,20.54,3.24,9,14,13
32.82,55.67,36.17,20.34,2.76,9,14,14
26.06,46.69,30.22,19.94,2.76,9,14,15
50.56,78.12,22.68,20.0,2.76,9,14,16
4.57,15.27,14.17,19.24,2.69,9,14,17
0.32,6.63,5.2,18.44,2.83,9,14,18
111.2,161.43,9.17,14.74,1.45,9,15,7
231.76,291.21,17.97,15.76,2.0,9,15,8
439.4,542.07,26.08,16.66,1.86,9,15,9
360.39,447.76,32.93,17.53,1.59,9,15,10
576.43,731.3,37.85,18.49,1.59,9,15,11
249.89,317.62,40.15,19.4,1.72,9,15,12
49.06,76.33,39.41,19.95,1.66,9,15,13
127.68,172.28,35.78,20.31,1.52,9,15,14
108.74,149.54,29.84,20.38,1.24,9,15,15
313.37,403.94,22.3,20.64,1.1,9,15,16
101.06,150.25,13.8,20.48,0.83,9,15,17
9.42,23.21,4.83,19.77,1.03,9,15,18
51.01,80.11,8.92,14.34,0.41,9,16,7
127.84,168.88,17.71,15.24,0.83,9,16,8
232.34,292.46,25.79,16.66,0.97,9,16,9
456.42,572.74,32.62,18.16,1.17,9,16,10
563.92,718.81,37.5,19.72,1.59,9,16,11
352.23,444.79,39.77,20.92,2.0,9,16,12
279.64,356.98,39.01,21.45,1.66,9,16,13
313.47,399.67,35.38,21.82,1.38,9,16,14
40.13,65.55,29.45,21.82,1.38,9,16,15
164.4,218.3,21.93,21.58,1.38,9,16,16
102.66,153.98,13.43,21.07,1.45,9,16,17
7.3,19.9,4.47,20.16,1.66,9,16,18
52.69,82.39,8.67,14.58,2.0,9,17,7
135.68,177.21,17.44,15.34,2.83,9,17,8
91.48,125.84,25.51,15.93,3.03,9,17,9
90.06,124.82,32.3,17.07,2.97,9,17,10
115.86,156.25,37.15,18.63,3.66,9,17,11
358.56,445.31,39.39,19.43,3.52,9,17,12
395.65,492.4,38.62,20.0,3.31,9,17,13
353.1,441.64,34.99,20.38,2.83,9,17,14
509.5,641.29,29.07,20.51,2.41,9,17,15
320.65,410.54,21.55,20.4,2.0,9,17,16
123.62,187.75,13.07,20.1,1.72,9,17,17
6.83,19.07,4.11,19.25,1.66,9,17,18
97.11,140.16,8.41,11.38,2.28,9,18,7
336.05,410.44,17.18,12.53,2.28,9,18,8
518.59,628.81,25.22,14.17,2.9,9,18,9
697.06,863.96,31.98,15.55,3.17,9,18,10
764.75,959.88,36.8,16.71,3.52,9,18,11
777.15,978.69,39.0,17.51,3.79,9,18,12
753.33,945.06,38.22,17.95,4.0,9,18,13
667.69,828.14,34.59,18.04,4.07,9,18,14
534.7,655.63,28.68,17.77,4.14,9,18,15
336.92,420.04,21.18,17.08,4.07,9,18,16
125.62,186.73,12.7,16.04,3.72,9,18,17
5.99,17.41,3.74,14.68,3.59,9,18,18
30.54,51.55,8.16,9.68,2.83,9,19,7
237.63,290.06,16.91,10.66,3.17,9,19,8
413.55,491.3,24.93,11.89,4.07,9,19,9
461.98,552.87,31.66,13.02,3.86,9,19,10
330.32,400.57,36.44,14.19,3.79,9,19,11
433.73,525.7,38.62,14.93,3.72,9,19,12
417.76,508.2,37.82,15.64,3.66,9,19,13
570.84,698.38,34.19,16.06,3.66,9,19,14
482.7,588.04,28.29,16.08,3.66,9,19,15
321.59,399.44,20.8,15.77,3.72,9,19,16
120.82,179.13,12.33,15.13,3.38,9,19,17
3.58,13.26,3.38,14.16,3.24,9,19,18
88.6,128.16,7.9,9.47,2.21,9,20,7
344.9,415.98,16.64,10.67,2.9,9,20,8
530.63,636.26,24.64,11.7,2.9,9,20,9
645.45,788.97,31.34,12.87,2.69,9,20,10
751.45,942.6,36.09,13.99,2.41,9,20,11
783.72,1003.11,38.24,15.42,2.07,9,20,12
734.33,939.02,37.43,16.49,1.93,9,20,13
662.3,840.2,33.8,17.25,1.86,9,20,14
519.43,650.2,27.9,17.61,1.72,9,20,15
328.6,417.26,20.42,17.64,1.52,9,20,16
119.52,181.65,11.96,17.21,1.24,9,20,17
3.53,13.26,3.01,16.2,1.38,9,20,18
69.87,103.58,7.65,8.49,0.97,9,21,7
197.43,245.27,16.38,9.96,0.83,9,21,8
215.56,265.94,24.35,11.19,0.9,9,21,9
365.86,445.79,31.02,12.72,1.1,9,21,10
357.03,438.6,35.73,14.47,1.38,9,21,11
572.8,714.48,37.85,15.91,1.86,9,21,12
428.36,528.48,37.03,16.54,2.14,9,21,13
565.72,704.91,33.4,16.94,2.14,9,21,14
484.79,600.92,27.52,17.21,2.14,9,21,15
298.04,376.17,20.04,17.16,2.28,9,21,16
101.25,153.04,11.59,16.64,2.0,9,21,17
1.81,9.95,2.65,15.64,1.79,9,21,18
3.77,13.47,7.39,11.25,3.45,9,22,7
18.94,35.92,16.1,11.95,3.1,9,22,8
27.75,47.59,24.06,12.95,4.69,9,22,9
88.63,121.23,30.7,14.01,5.59,9,22,10
98.18,132.9,35.38,14.88,4.97,9,22,11
107.59,144.57,37.47,16.08,5.17,9,22,12
162.52,208.59,36.63,16.36,5.03,9,22,13
475.54,575.09,33.0,16.61,5.17,9,22,14
89.05,123.02,27.13,16.3,4.34,9,22,15
18.54,35.92,19.67,15.97,3.93,9,22,16
69.7,105.71,11.22,15.27,3.52,9,22,17
0.05,5.8,2.28,13.77,3.66,9,22,18
13.34,27.84,7.13,7.95,1.86,9,23,7
170.41,211.76,15.83,8.36,1.79,9,23,8
207.97,253.86,23.76,9.18,1.79,9,23,9
409.72,490.34,30.37,9.99,1.66,9,23,10
503.04,609.16,35.02,10.79,1.52,9,23,11
42.29,65.55,37.08,11.51,1.38,9,23,12
634.73,787.49,36.23,11.85,1.31,9,23,13
449.26,543.15,32.6,11.45,1.59,9,23,14
59.65,86.2,26.74,10.86,1.86,9,23,15
330.32,403.65,19.29,10.23,2.28,9,23,16
113.48,170.13,10.85,10.17,1.72,9,23,17
0.38,6.63,1.91,10.08,1.1,9,23,18
9.6,22.45,6.87,7.4,3.24,9,24,7
18.01,34.12,15.56,7.61,2.41,9,24,8
63.5,89.8,23.47,7.95,1.1,9,24,9
127.87,164.1,30.05,8.48,0.83,9,24,10
81.99,111.35,34.66,8.76,2.69,9,24,11
136.27,173.4,36.7,9.46,3.66,9,24,12
290.18,346.01,35.83,9.67,4.34,9,24,13
47.35,70.94,32.21,9.49,5.31,9,24,14
184.02,226.59,26.35,10.09,4.97,9,24,15
117.18,152.48,18.91,10.52,4.9,9,24,16
85.06,126.49,10.48,9.96,5.79,9,24,17
0.0,2.49,1.55,9.26,4.97,9,24,18
26.98,46.75,6.61,6.79,4.14,9,25,7
110.3,142.53,15.29,7.54,4.07,9,25,8
59.02,84.41,23.17,8.63,6.34,9,25,9
172.53,212.82,29.72,9.48,6.55,9,25,10
470.45,549.73,34.3,10.4,6.62,9,25,11
325.07,385.9,36.31,10.96,6.0,9,25,12
500.88,590.44,35.43,11.5,5.79,9,25,13
254.78,307.59,31.81,11.71,5.59,9,25,14
424.82,502.63,25.96,11.75,5.24,9,25,15
295.77,360.77,18.53,11.47,4.83,9,25,16
105.89,160.92,10.11,10.93,3.93,9,25,17
79.97,114.99,6.35,3.26,2.07,9,26,7
349.95,413.42,15.01,4.77,1.72,9,26,8
553.62,653.71,22.87,6.95,2.21,9,26,9
711.46,853.89,29.39,8.56,2.97,9,26,10
754.84,915.87,33.94,9.73,3.17,9,26,11
759.58,927.74,35.93,10.69,3.17,9,26,12
479.16,571.69,35.03,11.54,3.52,9,26,13
482.09,576.21,31.41,11.93,3.38,9,26,14
380.58,455.2,25.57,11.81,3.31,9,26,15
158.74,201.92,18.16,11.63,2.97,9,26,16
98.26,150.66,9.75,11.41,2.28,9,26,17
64.55,95.36,6.09,2.33,0.76,9,27,7
316.16,375.38,14.74,3.72,0.55,9,27,8
530.9,635.13,22.58,5.99,0.62,9,27,9
572.05,695.06,29.07,9.43,1.1,9,27,10
451.0,546.23,33.58,11.24,1.31,9,27,11
677.65,849.35,35.54,12.49,1.31,9,27,12
417.15,509.25,34.64,13.33,1.45,9,27,13
245.39,303.8,31.01,14.03,1.66,9,27,14
243.78,301.87,25.18,14.38,1.86,9,27,15
87.42,120.76,17.78,14.56,1.93,9,27,16
36.74,61.05,9.38,14.1,1.59,9,27,17
0.0,4.49,5.83,13.09,2.0,9,28,7
97.66,131.72,14.46,13.21,2.0,9,28,8
81.32,112.64,22.28,13.25,2.28,9,28,9
206.46,256.0,28.74,13.0,2.69,9,28,10
557.75,675.27,33.22,13.22,3.03,9,28,11
39.01,61.96,35.15,13.63,3.03,9,28,12
281.08,343.55,34.24,14.47,3.59,9,28,13
600.4,729.35,30.62,14.83,3.79,9,28,14
409.47,494.61,24.8,14.62,3.66,9,28,15
287.22,357.93,17.41,14.35,3.45,9,28,16
83.11,132.01,9.01,13.77,2.9,9,28,17
48.98,77.09,5.56,5.63,1.24,9,29,7
289.67,348.07,14.19,7.0,1.17,9,29,8
305.56,365.29,21.98,9.1,1.45,9,29,9
508.3,609.97,28.41,10.95,2.21,9,29,10
450.76,538.94,32.86,12.21,3.38,9,29,11
401.1,480.92,34.77,12.88,3.66,9,29,12
400.02,480.1,33.84,13.44,3.93,9,29,13
306.28,370.47,30.22,13.85,4.14,9,29,14
141.38,181.84,24.41,13.6,3.72,9,29,15
100.97,135.8,17.03,13.22,3.59,9,29,16
80.2,127.15,8.64,12.47,3.66,9,29,17
54.54,86.68,5.3,11.29,2.76,9,30,7
42.26,65.34,13.91,11.2,2.9,9,30,8
76.74,106.4,21.68,11.45,2.62,9,30,9
89.9,122.12,28.08,12.09,2.62,9,30,10
71.66,100.57,32.5,11.77,3.31,9,30,11
99.67,132.9,34.38,11.46,3.79,9,30,12
64.36,91.59,33.44,10.85,3.79,9,30,13
127.15,163.8,29.82,10.7,3.59,9,30,14
281.41,337.71,24.03,10.64,3.38,9,30,15
151.36,192.97,16.66,10.93,3.52,9,30,16
35.37,59.1,8.28,10.65,3.1,9,30,17
18.18,35.04,5.04,3.4,1.66,10,1,7
337.74,400.61,13.63,4.72,1.17,10,1,8
527.8,627.12,21.37,7.09,1.45,10,1,9
633.56,761.41,27.74,8.6,2.07,10,1,10
227.04,275.86,32.14,9.52,2.55,10,1,11
206.62,253.75,34.0,10.05,2.48,10,1,12
37.41,59.27,33.04,10.53,2.41,10,1,13
125.81,162.06,29.43,9.75,2.14,10,1,14
198.17,243.85,23.64,9.63,1.59,10,1,15
212.64,264.6,16.28,9.07,1.17,10,1,16
47.93,77.63,7.92,8.52,0.9,10,1,17
14.51,30.0,4.77,5.29,3.72,10,2,7
334.99,394.24,13.35,5.98,3.59,10,2,8
476.92,554.45,21.07,7.33,3.79,10,2,9
670.15,786.83,27.41,8.91,4.97,10,2,10
553.65,648.82,31.77,10.33,5.72,10,2,11
497.29,584.11,33.61,11.2,6.07,10,2,12
392.5,463.87,32.65,11.81,5.86,10,2,13
185.4,229.66,29.04,11.98,5.79,10,2,14
359.53,427.01,23.26,12.02,5.38,10,2,15
293.72,361.34,15.91,11.96,4.83,10,2,16
75.08,123.03,7.55,11.5,4.48,10,2,17
8.87,21.89,4.51,8.23,3.03,10,3,7
221.84,268.92,13.07,8.4,3.38,10,3,8
122.8,156.85,20.77,8.51,3.59,10,3,9
243.56,291.84,27.08,8.85,3.59,10,3,10
665.83,793.53,31.41,9.17,3.52,10,3,11
649.76,776.08,33.23,9.49,3.38,10,3,12
552.53,654.11,32.25,10.21,3.93,10,3,13
509.7,603.15,28.64,10.56,3.79,10,3,14
432.58,513.48,22.88,10.78,3.52,10,3,15
125.94,163.77,15.54,10.85,3.31,10,3,16
26.61,47.68,7.19,10.39,2.62,10,3,17
0.74,7.46,4.24,8.31,6.34,10,4,7
15.94,31.43,12.79,8.58,6.62,10,4,8
12.02,26.04,20.46,8.84,6.9,10,4,9
59.66,85.31,26.75,9.13,7.03,10,4,10
64.25,90.69,31.05,9.24,6.97,10,4,11
42.17,64.65,32.84,9.38,7.1,10,4,12
44.43,67.35,31.86,9.3,6.97,10,4,13
38.46,60.16,28.25,9.42,7.03,10,4,14
13.26,27.84,22.49,9.39,6.97,10,4,15
23.35,41.31,15.17,9.39,6.83,10,4,16
0.25,6.29,6.83,9.49,6.62,10,4,17
0.06,5.8,3.97,10.27,4.48,10,5,7
116.19,150.67,12.51,10.16,4.34,10,5,8
20.48,37.71,20.16,10.17,4.48,10,5,9
61.53,88.0,26.41,10.23,4.48,10,5,10
125.32,161.46,30.69,10.49,4.21,10,5,11
232.7,282.44,32.46,11.18,4.83,10,5,12
520.7,615.83,31.47,11.96,5.17,10,5,13
304.79,365.09,27.86,11.78,3.93,10,5,14
193.63,239.25,22.12,11.71,3.52,10,5,15
156.97,201.12,14.8,11.8,3.03,10,5,16
30.37,54.68,6.47,11.37,1.93,10,5,17
0.0,4.15,3.7,10.09,5.86,10,6,7
81.46,110.87,12.22,10.08,5.72,10,6,8
41.15,63.76,19.85,10.52,4.76,10,6,9
119.76,155.59,26.08,11.19,3.52,10,6,10
123.87,160.6,30.33,11.64,4.14,10,6,11
81.46,112.25,32.07,12.42,4.07,10,6,12
276.73,334.82,31.08,12.97,4.41,10,6,13
317.69,379.08,27.48,12.49,5.52,10,6,14
384.68,455.78,21.74,12.25,5.79,10,6,15
261.23,323.33,14.44,11.76,5.03,10,6,16
45.53,79.67,6.12,11.33,4.83,10,6,17
2.35,10.78,3.44,8.26,1.59,10,7,7
100.86,133.07,11.94,8.77,1.38,10,7,8
51.69,76.33,19.55,9.43,1.24,10,7,9
154.57,194.83,25.75,10.09,1.38,10,7,10
286.07,344.68,29.96,10.75,2.21,10,7,11
173.66,217.12,31.69,10.99,2.55,10,7,12
178.62,223.15,30.69,11.63,2.76,10,7,13
148.26,188.35,27.09,11.5,2.76,10,7,14
35.86,57.47,21.36,10.92,1.72,10,7,15
59.65,86.34,14.08,10.68,1.66,10,7,16
14.85,31.19,5.76,10.32,1.79,10,7,17
0.0,3.32,3.17,8.57,3.03,10,8,7
45.23,68.26,11.66,8.87,3.45,10,8,8
31.82,52.08,19.24,9.5,4.0,10,8,9
355.98,420.74,25.41,10.1,3.52,10,8,10
661.38,793.5,29.6,10.73,3.52,10,8,11
633.92,760.48,31.31,11.34,3.66,10,8,12
606.94,727.99,30.3,11.87,3.66,10,8,13
300.72,361.32,26.7,11.95,3.38,10,8,14
440.45,526.96,20.99,11.99,3.17,10,8,15
251.17,313.84,13.71,11.72,3.03,10,8,16
33.3,62.89,5.41,11.0,2.9,10,8,17
0.0,4.15,2.9,7.71,2.83,10,9,7
119.7,153.52,11.37,7.93,3.03,10,9,8
31.23,51.18,18.94,8.55,2.97,10,9,9
415.36,486.16,25.08,8.86,3.79,10,9,10
64.74,91.59,29.24,9.66,3.86,10,9,11
792.73,960.94,30.93,10.42,3.86,10,9,12
748.72,902.91,29.91,10.87,4.0,10,9,13
211.71,257.51,26.32,10.35,4.55,10,9,14
50.91,75.43,20.62,10.22,4.55,10,9,15
261.64,322.83,13.35,10.05,4.41,10,9,16
29.16,56.28,5.06,9.45,3.79,10,9,17
0.07,5.8,2.63,8.35,3.59,10,10,7
281.77,337.82,11.09,8.83,3.66,10,10,8
367.28,432.28,18.63,9.48,3.45,10,10,9
262.75,314.84,24.75,10.39,3.66,10,10,10
263.71,316.27,28.88,11.22,5.45,10,10,11
374.91,444.22,30.55,11.77,5.03,10,10,12
451.08,533.38,29.52,11.96,4.97,10,10,13
196.15,241.66,25.94,11.45,3.79,10,10,14
450.6,534.24,20.25,11.15,4.07,10,10,15
171.6,217.56,13.0,10.72,4.41,10,10,16
17.34,36.69,4.71,10.35,3.66,10,10,17
0.0,1.66,2.36,6.54,1.72,10,11,7
110.53,142.88,10.8,6.72,1.45,10,11,8
107.75,140.26,18.32,8.37,1.38,10,11,9
416.11,496.64,24.41,9.75,1.52,10,11,10
485.69,584.61,28.53,10.87,1.72,10,11,11
595.14,734.86,29.14,12.08,1.17,10,11,13
554.78,681.25,25.56,12.27,1.17,10,11,14
431.49,526.34,19.88,12.35,1.1,10,11,15
210.73,268.46,12.64,12.19,1.24,10,11,16
3.75,13.47,4.37,11.72,1.03,10,11,17
0.0,2.49,2.09,11.07,3.93,10,12,7
30.62,50.85,10.52,10.92,4.0,10,12,8
242.07,291.1,18.02,10.81,4.07,10,12,9
365.16,430.05,24.08,11.06,5.17,10,12,10
469.1,552.52,28.17,11.39,5.03,10,12,11
443.48,524.65,29.8,11.87,4.76,10,12,12
551.81,654.04,28.76,12.15,4.97,10,12,13
237.44,287.98,25.18,12.16,4.9,10,12,14
311.93,372.54,19.51,11.82,4.76,10,12,15
77.17,107.55,12.29,11.58,4.76,10,12,16
7.09,19.65,4.03,10.9,4.34,10,12,17
0.0,2.49,1.82,8.06,3.59,10,13,7
236.85,285.95,10.23,8.27,3.45,10,13,8
187.33,228.67,17.71,8.99,2.97,10,13,9
410.4,482.14,23.75,9.85,3.86,10,13,10
76.78,105.96,27.81,10.7,4.76,10,13,11
197.63,242.71,29.43,11.04,4.76,10,13,12
476.59,563.59,28.38,11.63,4.55,10,13,13
111.48,146.25,24.81,11.68,4.34,10,13,14
277.85,333.9,19.15,11.7,4.34,10,13,15
60.38,87.52,11.94,11.41,4.14,10,13,16
2.3,10.78,3.69,10.86,3.86,10,13,17
115.98,149.74,9.95,8.59,3.1,10,14,8
28.96,48.49,17.4,9.24,2.41,10,14,9
85.21,115.61,23.42,10.18,2.9,10,14,10
52.82,78.12,27.45,11.46,3.72,10,14,11
273.33,330.82,29.05,12.54,3.52,10,14,12
302.45,365.59,28.0,13.2,3.24,10,14,13
609.34,740.91,24.44,13.42,2.9,10,14,14
354.42,428.61,18.79,13.52,2.83,10,14,15
215.77,275.53,11.59,13.24,2.41,10,14,16
10.86,28.26,3.35,12.15,2.21,10,14,17
264.92,318.88,9.66,6.7,1.31,10,15,8
176.54,217.69,17.1,8.88,1.17,10,15,9
199.76,245.49,23.09,10.16,1.45,10,15,10
260.63,315.48,27.1,11.03,2.21,10,15,11
550.25,664.24,28.68,11.54,2.28,10,15,12
24.38,43.1,27.62,11.86,2.28,10,15,13
85.6,117.16,24.07,12.22,2.28,10,15,14
72.3,101.55,18.43,12.15,2.0,10,15,15
51.38,77.03,11.25,11.87,1.59,10,15,16
0.99,8.08,3.02,11.03,1.45,10,15,17
122.26,155.04,9.38,5.36,2.21,10,16,8
95.81,125.79,16.79,6.95,2.0,10,16,9
457.45,538.23,22.76,8.86,2.83,10,16,10
597.5,706.31,26.75,9.91,4.07,10,16,11
68.3,96.08,28.31,10.58,4.21,10,16,12
341.89,405.54,27.25,11.05,4.28,10,16,13
52.94,78.12,23.7,11.03,3.93,10,16,14
194.47,239.16,18.08,11.0,3.59,10,16,15
162.31,208.63,10.91,10.73,2.9,10,16,16
3.69,14.39,2.69,9.85,2.62,10,16,17
156.83,195.55,9.09,7.86,2.69,10,17,8
486.74,574.85,16.49,8.68,2.41,10,17,9
75.44,104.16,22.43,9.83,3.38,10,17,10
91.38,123.02,26.39,11.06,4.62,10,17,11
31.5,52.08,27.95,11.54,4.14,10,17,12
23.76,42.2,26.88,11.45,3.66,10,17,13
24.44,43.1,23.34,11.59,3.93,10,17,14
48.33,72.74,17.73,11.41,3.52,10,17,15
54.22,80.27,10.57,11.07,3.03,10,17,16
0.0,5.39,2.36,10.46,2.76,10,17,17
202.77,247.74,8.81,7.33,1.79,10,18,8
333.55,395.41,16.18,8.6,1.66,10,18,9
435.73,518.04,22.1,10.77,2.48,10,18,10
98.34,131.75,26.04,12.3,3.72,10,18,11
153.19,194.98,27.58,13.17,3.59,10,18,12
212.38,262.14,26.51,13.21,3.24,10,18,13
158.86,200.99,22.98,13.15,3.38,10,18,14
250.48,305.64,17.38,13.16,3.31,10,18,15
193.78,249.02,10.24,12.72,2.97,10,18,16
0.0,0.9,2.04,12.13,2.9,10,18,17
5.36,16.16,8.52,11.13,4.62,10,19,8
13.12,27.84,15.87,11.26,4.76,10,19,9
14.39,29.63,21.77,11.43,4.76,10,19,10
23.07,41.31,25.69,11.54,4.9,10,19,11
36.54,58.37,27.22,11.64,4.9,10,19,12
56.54,82.61,26.15,11.79,4.76,10,19,13
39.33,61.96,22.62,12.24,4.76,10,19,14
37.12,59.27,17.04,12.35,4.48,10,19,15
8.16,20.65,9.91,12.16,4.07,10,19,16
0.0,0.9,1.72,11.67,4.0,10,19,17
59.38,85.97,8.24,12.19,7.1,10,20,8
8.75,21.55,15.57,12.3,7.45,10,20,9
78.6,108.63,21.44,12.55,7.17,10,20,10
66.12,94.29,25.35,12.99,7.03,10,20,11
87.57,119.43,26.86,13.24,7.72,10,20,12
52.47,78.12,25.79,13.31,7.93,10,20,13
16.86,33.22,22.26,13.17,7.86,10,20,14
220.68,268.87,16.69,13.01,7.66,10,20,15
34.9,56.84,9.58,12.82,6.62,10,20,16
144.28,183.7,7.95,10.2,1.86,10,21,8
27.33,46.69,15.27,10.77,2.97,10,21,9
13.77,28.73,21.12,11.05,3.52,10,21,10
65.68,93.39,25.0,11.54,4.0,10,21,11
218.93,267.1,26.5,11.52,3.86,10,21,12
75.7,105.06,25.43,11.35,3.93,10,21,13
76.31,105.65,21.91,11.28,4.07,10,21,14
46.15,70.04,16.36,11.29,4.07,10,21,15
46.16,70.51,9.25,10.71,3.72,10,21,16
87.08,115.79,7.67,5.72,2.07,10,22,8
318.0,373.83,14.96,6.7,1.72,10,22,9
612.02,729.73,20.79,8.07,2.14,10,22,10
667.06,803.92,24.66,8.97,2.28,10,22,11
366.45,433.65,26.15,9.67,2.83,10,22,12
293.44,350.25,25.07,10.12,2.9,10,22,13
237.66,286.78,21.57,10.1,2.83,10,22,14
143.78,181.52,16.02,9.97,2.69,10,22,15
69.19,98.44,8.93,9.72,2.28,10,22,16
205.05,248.78,7.39,6.3,2.62,10,23,8
366.72,427.98,14.66,6.93,2.62,10,23,9
367.61,429.91,20.47,7.8,2.9,10,23,10
652.09,771.76,24.32,8.53,3.52,10,23,11
568.55,668.65,25.79,9.29,4.0,10,23,12
697.33,828.93,24.72,9.76,4.21,10,23,13
378.82,444.41,21.22,10.03,4.62,10,23,14
262.9,314.9,15.69,9.89,3.72,10,23,15
84.64,116.96,8.62,9.66,3.24,10,23,16
