Discharge(Wh),Charge(Wh),Production(Wh),Consumption(Wh),Feed-in(Wh),From grid(Wh),State of Charge(%),Month,Day,Hour
9.09,6.56,0.0,28.98,0.0,26.45,71.0,7,10,1
38.15,4.72,0.0,61.77,0.0,28.34,70.0,7,10,2
0.0,7.25,0.0,18.3,0.0,25.55,70.0,7,10,3
30.66,4.89,0.0,54.839999999999996,0.0,29.07,70.0,7,10,4
0.0,7.55,0.0,19.4,0.0,26.95,69.0,7,10,5
0.0,7.800000000000001,0.0,49.51,0.0,57.309999999999995,69.0,7,10,6
0.0,7.800000000000001,0.0,16.69,0.0,24.490000000000002,69.0,7,10,7
27.84,8.31,9.95,47.21,0.1,17.830000000000002,69.0,7,10,8
0.0,192.94,192.85,2.17,0.14,2.4,68.0,7,10,9
0.0,356.67,388.18,44.26,0.13,12.88,68.0,7,10,10
0.0,437.01,437.11,4.03,0.09,4.0200000000000005,71.0,7,10,11
0.0,293.21,324.73,43.519999999999996,0.1,12.1,75.0,7,10,12
0.0,155.87,165.51,13.649999999999999,0.27,4.28,77.0,7,10,13
0.0,81.71000000000001,102.83,31.13,0.07,10.08,80.0,7,10,14
11.96,83.9,92.11,29.33,0.45,9.61,80.0,7,10,15
7.51,15.59,18.71,18.88,0.0,8.25,80.0,7,10,16
31.25,0.6,0.08,45.87,0.0,15.14,80.0,7,10,17
0.0,7.5,0.0,17.45,0.0,24.95,78.0,7,10,18
29.35,4.76,0.0,51.89,0.0,27.3,78.0,7,10,19
0.0,7.24,0.0,19.5,0.0,26.74,77.0,7,10,20
31.6,4.63,0.03,54.65,0.0,27.65,77.0,7,10,21
0.0,7.29,0.0,18.09,0.0,25.38,76.0,7,10,22
31.62,4.6899999999999995,0.0,54.93,0.0,28.0,76.0,7,10,23
0.0,7.199999999999999,0.0,20.46,0.0,27.66,94.0,7,11,0
30.94,4.68,0.0,53.65,0.0,27.39,94.0,7,11,1
0.0,7.659999999999999,0.0,21.03,0.0,28.69,92.0,7,11,2
27.669999999999998,5.0,0.30000000000000004,51.42,0.0,28.45,92.0,7,11,3
4.16,6.819999999999999,0.07,24.66,0.0,27.25,92.0,7,11,4
0.0,788.6899999999999,0.1,22.54,0.0,811.13,91.0,7,11,5
0.0,7.359999999999999,0.0,48.96,0.0,56.32,100.0,7,11,6
0.0,7.5,0.0,18.56,0.0,26.06,100.0,7,11,7
29.27,3.77,2.31,53.97,0.0,26.16,100.0,7,11,8
0.66,121.03,121.48,6.22,0.49000000000000005,5.6,100.0,7,11,9
0.0,87.24,153.21,44.5,29.009999999999998,7.54,99.0,7,11,10
0.03,0.8500000000000001,101.43,24.82,77.58,1.79,100.0,7,11,11
17.43,4.94,5.49,35.29,0.0,17.31,100.0,7,11,12
12.16,9.29,10.67,20.55,0.07,7.16,100.0,7,11,13
0.03,156.31,156.77,2.67,0.67,2.85,99.0,7,11,14
16.78,23.68,41.64,43.31,2.1399999999999997,10.71,99.0,7,11,15
2.18,1.49,0.93,4.470000000000001,0.13,3.59,99.0,7,11,16
29.86,4.79,0.15000000000000002,51.94,0.0,26.72,98.0,7,11,17
0.0,7.42,0.0,17.73,0.0,25.15,98.0,7,11,18
30.88,4.98,0.36,54.32,0.0,28.06,98.0,7,11,19
0.0,7.5,0.0,22.62,0.0,30.12,97.0,7,11,20
31.11,4.68,0.13,57.54,0.0,30.98,97.0,7,11,21
0.0,7.42,0.0,21.4,0.0,28.82,96.0,7,11,22
16.15,6.06,0.0,38.62,0.0,28.53,96.0,7,11,23
34.65,4.32,0.0,56.82,0.0,26.49,83.0,7,12,0
0.0,7.21,0.0,17.89,0.0,25.1,83.0,7,12,1
0.0,7.67,0.0,19.13,0.0,26.8,82.0,7,12,2
33.03,4.3999999999999995,0.38,55.53,0.0,26.52,82.0,7,12,3
0.0,7.199999999999999,0.0,17.89,0.0,25.09,81.0,7,12,4
0.0,725.8299999999999,0.36,16.12,0.0,741.59,81.0,7,12,5
0.0,658.7099999999999,0.36,23.0,0.0,681.35,88.0,7,12,6
0.0,7.6,0.0,47.37,0.0,54.97,100.0,7,12,7
0.0,7.44,0.0,16.64,0.0,24.08,100.0,7,12,8
0.21000000000000002,1.01,35.75,21.3,15.66,2.01,100.0,7,12,9
0.06,0.47,102.87,65.12,37.85,0.51,100.0,7,12,10
0.0,143.76,162.42,7.0600000000000005,12.58,0.98,100.0,7,12,11
0.24,0.24,294.59,27.14,267.45,0.0,100.0,7,12,12
0.39,0.06,159.48,35.96,125.49,1.6400000000000001,100.0,7,12,13
0.12000000000000001,0.0,90.71,55.93,35.27,0.37,100.0,7,12,14
1.02,2.09,17.1,14.81,6.42,5.3,100.0,7,12,15
0.53,4.86,0.0,11.34,0.0,15.84,99.0,7,12,16
33.24,4.45,0.0,55.49,0.0,26.7,99.0,7,12,17
33.42,5.74,0.0,54.72,0.0,27.04,98.0,7,12,18
0.0,7.62,0.0,18.19,0.0,25.81,98.0,7,12,19
11.370000000000001,6.54,0.0,32.23,0.0,27.4,97.0,7,12,20
22.509999999999998,5.5,0.0,42.83,0.0,25.82,97.0,7,12,21
441.58,6.04,2.56,27.25,432.46999999999997,21.62,97.0,7,12,22
165.44,6.819999999999999,0.68,21.22,163.0,24.92,89.0,7,12,23
23.77,5.16,0.0,44.99,0.0,26.38,98.0,7,13,0
24.57,5.739999999999999,0.0,47.78,0.0,28.95,97.0,7,13,1
0.08,7.08,0.0,16.880000000000003,0.0,23.88,97.0,7,13,2
24.07,5.33,0.0,45.269999999999996,0.0,26.53,97.0,7,13,3
23.42,5.38,0.0,43.76,0.0,25.72,96.0,7,13,4
0.0,7.7700000000000005,0.0,39.97,0.0,47.74,96.0,7,13,5
0.06,6.7700000000000005,0.0,18.830000000000002,0.0,25.54,95.0,7,13,6
0.09,11.34,11.42,33.32,0.16,33.31,95.0,7,13,7
7.43,63.269999999999996,81.67,35.03,0.64,9.84,95.0,7,13,8
0.0,448.53,465.55,20.21,2.43,5.62,95.0,7,13,9
0.0,131.05,506.41,33.56,344.83,3.0300000000000002,95.0,7,13,10
0.0,0.2,610.79,50.55,560.04,0.0,100.0,7,13,11
0.03,0.59,1183.1399999999999,54.910000000000004,1127.67,0.0,100.0,7,13,12
2.11,0.84,1469.05,51.61,1418.71,0.0,100.0,7,13,13
0.06,0.9400000000000001,1310.19,46.75,1262.56,0.0,100.0,7,13,14
0.03,0.6,929.02,55.44,873.01,0.0,100.0,7,13,15
0.05,131.2,624.35,53.12,441.26,1.1800000000000002,100.0,7,13,16
0.0,9.72,619.38,51.94,557.72,0.0,100.0,7,13,17
0.08,0.21000000000000002,273.59,25.419999999999998,248.04,0.0,100.0,7,13,18
1.76,0.78,53.64,45.879999999999995,19.06,10.35,100.0,7,13,19
20.03,2.1,11.71,39.0,0.72,10.11,100.0,7,13,20
24.66,0.9299999999999999,0.09,34.91,0.0,11.09,99.0,7,13,21
4.66,6.859999999999999,0.0,23.67,0.0,25.87,98.0,7,13,22
19.0,5.66,0.0,39.03,0.0,25.69,98.0,7,13,23
24.02,5.16,0.0,45.95,0.0,27.09,98.0,7,14,0
24.81,5.325,0.0,46.29,0.0,26.805,97.0,7,14,1
6.47,6.72,0.0,25.29,0.0,25.54,97.0,7,14,2
17.93,5.72,0.03,37.35,0.0,25.11,96.0,7,14,3
24.48,5.16,0.0,43.88,0.0,24.560000000000002,96.0,7,14,4
0.0,6.85,0.0,41.5,0.0,48.35,95.0,7,14,5
0.13,9.370000000000001,8.86,8.56,0.0,8.96,95.0,7,14,6
0.0,76.72,76.12,26.96,0.13,27.69,95.0,7,14,7
0.0,214.9,239.26,32.07,0.7000000000000001,8.41,95.0,7,14,8
0.18,277.67,305.91,32.98,2.84,7.4,95.0,7,14,9
0.12,126.54,530.83,24.35,380.53,0.47000000000000003,95.0,7,14,10
0.09,0.25,532.63,51.44,481.03000000000003,0.0,100.0,7,14,11
0.03,0.32999999999999996,376.56,50.61,325.65,0.0,100.0,7,14,12
0.0,0.47,515.27,53.3,461.5,0.0,100.0,7,14,13
0.08,0.8200000000000001,925.08,38.84,885.5,0.0,100.0,7,14,14
0.11,0.06,537.82,50.26,487.61,0.0,100.0,7,14,15
0.22999999999999998,76.25,425.96,48.78,301.41,0.25,100.0,7,14,16
0.1,57.269999999999996,366.43,49.82,260.01,0.57,99.0,7,14,17
0.03,38.22,156.53,31.139999999999997,90.09,2.89,100.0,7,14,18
0.39,0.16999999999999998,76.33,40.25,36.65,0.35,100.0,7,14,19
22.27,1.03,18.62,41.64,8.24,10.08,100.0,7,14,20
30.419999999999998,1.68,0.13,39.2,0.0,13.21,100.0,7,14,21
11.63,6.359999999999999,0.03,31.18,0.0,25.88,99.0,7,14,22
12.81,6.2749999999999995,0.0,32.91,0.0,26.375,98.0,7,14,23
23.62,5.3,0.11,44.49,0.0,26.060000000000002,98.0,7,15,0
24.5,5.72,0.0,46.32,0.0,27.54,97.0,7,15,1
6.57,6.75,0.0,24.01,0.0,24.19,97.0,7,15,2
18.03,5.98,0.03,36.52,0.0,24.44,97.0,7,15,3
23.74,5.21,0.0,45.160000000000004,0.0,26.63,96.0,7,15,4
0.0,7.199999999999999,0.0,42.72,0.0,49.92,96.0,7,15,5
0.19,2.32,0.15000000000000002,7.66,0.0,9.64,95.0,7,15,6
0.0,67.87,68.31,32.39,0.11,32.06,95.0,7,15,7
7.65,68.11,86.0,32.69,0.12000000000000001,7.27,95.0,7,15,8
2.42,119.05,140.91,29.89,1.5,7.11,95.0,7,15,9
0.0,271.96999999999997,274.42,3.85,0.12000000000000001,1.52,95.0,7,15,10
0.0,207.92,433.55,42.699999999999996,190.65,7.72,95.0,7,15,11
0.03,0.64,1057.94,57.49,999.84,0.0,100.0,7,15,12
0.03,0.43,960.86,48.12,912.34,0.0,100.0,7,15,13
0.03,0.53,814.64,36.55,777.59,0.0,100.0,7,15,14
0.06,0.6,576.32,52.87,522.91,0.0,100.0,7,15,15
0.0,0.54,680.88,52.6,627.74,0.0,100.0,7,15,16
0.03,0.12,492.96999999999997,48.4,444.48,0.0,100.0,7,15,17
0.0,145.98,318.56,18.6,154.7,0.72,100.0,7,15,18
0.78,0.09,141.56,50.589999999999996,91.66,0.0,100.0,7,15,19
25.29,0.15000000000000002,16.88,43.86,5.63,7.54,100.0,7,15,20
24.51,1.5,0.0,38.24,0.0,15.32,100.0,7,15,21
0.0,7.21,0.0,18.89,0.0,26.1,99.0,7,15,22
24.16,5.26,0.0,46.1,0.0,27.2,99.0,7,15,23
24.04,5.325,0.0,45.485,0.0,26.77,98.0,7,16,0
24.48,5.62,0.0,47.25,0.0,28.39,98.0,7,16,1
0.0,7.199999999999999,0.0,17.63,0.0,24.83,97.0,7,16,2
23.95,5.18,0.03,45.73,0.0,26.93,97.0,7,16,3
23.9,5.24,0.0,45.01,0.0,26.35,96.0,7,16,4
0.0,7.199999999999999,0.0,42.72,0.0,49.92,96.0,7,16,5
0.08,3.1,0.0,7.3500000000000005,0.0,10.370000000000001,96.0,7,16,6
0.11,32.8,32.15,32.82,0.030000000000000002,33.42,95.0,7,16,7
0.0,300.64,327.29,33.65,0.6,7.6,95.0,7,16,8
0.0,326.76,403.26,29.14,51.34,3.9799999999999995,95.0,7,16,9
0.16,0.37,729.57,34.01,695.35,0.0,100.0,7,16,10
0.0,0.32,956.37,59.03,897.02,0.0,100.0,7,16,11
0.03,0.54,1535.31,68.38,1466.42,0.0,100.0,7,16,12
0.0,0.8200000000000001,1799.09,55.64,1742.63,0.0,100.0,7,16,13
0.03,1.17,1655.43,39.61,1614.68,0.0,100.0,7,16,14
0.06,1.07,1447.8,59.5,1387.29,0.0,100.0,7,16,15
0.06,117.21000000000001,1046.8,55.3,874.35,0.0,100.0,7,16,16
0.0,31.22,448.06,52.5,365.84,1.5,100.0,7,16,17
0.0,0.33,283.93,40.92,242.68,0.0,100.0,7,16,18
0.31,0.82,90.4,37.32,54.48,1.91,100.0,7,16,19
24.41,0.36,1.4500000000000002,34.94,0.0,9.53,100.0,7,16,20
24.81,2.01,0.18,38.8,0.0,15.85,99.0,7,16,21
21.76,5.92,0.16999999999999998,44.35,0.0,28.34,98.0,7,16,22
3.6999999999999997,6.93,0.03,23.57,0.0,26.77,98.0,7,16,23
24.38,5.18,0.05,46.08,0.0,26.83,98.0,7,17,0
24.84,5.415,0.03,47.08,0.0,27.625,97.0,7,17,1
24.669999999999998,5.29,0.06,46.0,0.0,26.56,97.0,7,17,2
0.0,7.199999999999999,0.0,17.76,0.0,24.96,96.0,7,17,3
24.63,5.16,0.33,45.78,0.0,25.98,96.0,7,17,4
22.240000000000002,5.4399999999999995,0.32,45.15,0.0,28.03,95.0,7,17,5
0.26,2.83,0.15000000000000002,39.66,0.0,42.13,95.0,7,17,6
0.475,3.45,3.55,6.415,0.04,5.99,94.0,7,17,7
14.3,58.91,59.7,30.55,0.05,15.51,94.0,7,17,8
1.78,180.55,207.98,34.3,2.54,7.63,94.0,7,17,9
0.0,216.64,241.81,33.05,0.44,8.32,95.0,7,17,10
0.0,229.7,233.25,5.6899999999999995,0.49,2.63,95.0,7,17,11
0.05,214.06,416.81,37.31,172.85,7.36,95.0,7,17,12
0.0,0.52,407.97,51.96,355.49,0.0,100.0,7,17,13
0.0,0.51,338.15,50.39,287.25,0.0,100.0,7,17,14
0.0,0.27,218.28,36.03,181.98,0.0,100.0,7,17,15
0.06,0.14,151.81,40.589999999999996,111.14,0.0,100.0,7,17,16
0.42000000000000004,0.32,113.17999999999999,52.019999999999996,62.13,0.87,100.0,7,17,17
22.66,2.0100000000000002,8.28,36.82,0.76,8.65,100.0,7,17,18
18.04,0.03,0.08,21.56,1.78,5.25,99.0,7,17,19
10.31,0.08,0.23,14.43,0.0,4.13,98.0,7,17,20
23.33,5.1899999999999995,0.05,46.6,0.0,28.41,98.0,7,17,21
24.39,5.24,0.0,46.81,0.0,27.66,97.0,7,17,22
16.55,5.96,0.03,36.230000000000004,0.0,25.61,97.0,7,17,23
7.95,6.54,0.0,27.05,0.0,25.64,96.0,7,18,0
24.62,5.92,0.0,46.46,0.0,27.759999999999998,96.0,7,18,1
25.02,5.49,0.08,45.86,0.0,26.25,95.0,7,18,2
14.57,6.5600000000000005,0.05,34.62,0.0,26.56,95.0,7,18,3
10.77,6.51,0.0,29.66,0.0,25.4,94.0,7,18,4
23.96,5.7,0.0,44.36,0.0,26.099999999999998,94.0,7,18,5
0.0,6.69,0.0,41.62,0.0,48.309999999999995,92.0,7,18,6
0.17,18.43,18.37,15.280000000000001,0.030000000000000002,15.2,92.0,7,18,7
0.65,116.38,127.09,22.99,0.6,12.23,92.0,7,18,8
0.0,706.06,739.9,41.19,6.58,13.93,92.0,7,18,9
0.05,13.32,1488.26,96.37,1378.62,0.0,98.0,7,18,10
0.0,1.27,1524.41,157.59,1365.55,0.0,100.0,7,18,11
0.03,1.24,1484.41,177.73,1305.47,0.0,100.0,7,18,12
63.87,1.29,1678.49,409.9,1332.74,1.5699999999999998,100.0,7,18,13
63.23,244.6,1685.47,409.73,1101.14,6.7700000000000005,99.0,7,18,14
158.20999999999998,28.87,1411.6,430.21000000000004,1121.36,10.629999999999999,100.0,7,18,15
219.57,306.03,1165.96,1169.73,60.31,150.54,98.0,7,18,16
1559.29,56.82,735.89,2404.32,5.08,171.04,95.0,7,18,17
2471.3,0.0,256.91,3275.15,6.15,553.09,75.0,7,18,18
986.73,0.0,115.31,1148.59,17.62,64.17,46.0,7,18,19
1911.96,0.17,75.12,2736.2,7.6000000000000005,756.89,33.0,7,18,20
0.0,4.3,0.16,3718.89,0.0,3723.03,10.0,7,18,21
0.0,7.76,0.0,3761.88,0.0,3769.64,10.0,7,18,22
0.0,7.76,0.0,3945.99,0.0,3953.75,9.0,7,18,23
0.0,7.7700000000000005,0.0,3644.4,0.0,3652.17,9.0,7,19,0
0.0,7.735,0.0,3232.39,0.0,3240.125,9.0,7,19,1
0.0,7.800000000000001,0.0,605.91,0.0,613.71,9.0,7,19,2
0.0,7.800000000000001,0.0,394.67,0.0,402.46999999999997,9.0,7,19,3
0.0,7.800000000000001,0.0,392.25,0.0,400.05,9.0,7,19,4
0.0,7.800000000000001,0.0,360.75,0.0,368.55,9.0,7,19,5
0.0,60.99,60.519999999999996,288.36,0.0,288.83,8.0,7,19,6
0.0,449.83,449.65,246.17000000000002,0.0,246.35,8.0,7,19,7
94.39,726.8,932.11,335.8,0.2,36.3,11.0,7,19,8
499.47,589.06,1359.3,1332.43,3.87,66.59,17.0,7,19,9
677.24,420.65,1617.62,2154.48,6.61,286.88,17.0,7,19,10
45.519999999999996,1523.49,1825.12,371.15,12.629999999999999,36.63,14.0,7,19,11
27.76,1454.07,1910.56,512.71,7.550000000000001,36.01,28.0,7,19,12
25.97,1526.99,1883.25,412.21,6.0,35.98,42.0,7,19,13
26.46,1560.42,1738.52,231.19,6.74,33.37,57.0,7,19,14
33.59,1294.18,1480.89,253.97,1.11,34.78,72.0,7,19,15
0.0,1025.65,1143.03,146.46,0.0,29.08,85.0,7,19,16
0.0,20.64,652.92,137.63,494.65,0.0,99.0,7,19,17
169.07,0.0,209.24,295.22,93.33,10.24,100.0,7,19,18
87.94,0.49000000000000005,69.51,185.86,0.02,28.92,98.0,7,19,19
59.19,0.13,52.82,139.96,0.0,28.080000000000002,97.0,7,19,20
166.89,0.0,7.8500000000000005,203.38,0.6,29.24,96.0,7,19,21
184.65,0.0,0.23,214.09,0.0,29.21,92.0,7,19,22
136.11,0.0,0.24000000000000002,163.53,2.05,29.23,89.0,7,19,23
103.93,0.0,0.1,133.65,0.0,29.82,87.0,7,20,0
122.17,0.0,0.0,156.465,0.0,34.295,85.0,7,20,1
119.51,0.0,0.64,149.47,0.0,29.32,83.0,7,20,2
119.01,0.0,0.47000000000000003,147.13,0.0,27.65,81.0,7,20,3
92.39,0.0,0.03,121.02,0.0,28.6,78.0,7,20,4
80.37,3.24,0.0,143.79,0.0,66.66,77.0,7,20,5
0.0,50.49,49.83,140.52,0.0,141.18,76.0,7,20,6
0.0,380.41,380.08,1812.6200000000001,0.0,1812.95,75.0,7,20,7
448.73,313.45,700.59,1068.3799999999999,8.719999999999999,241.23000000000002,78.0,7,20,8
188.84,648.7,1308.51,902.52,20.48,74.35,76.0,7,20,9
81.43,419.96,961.57,653.07,11.84,41.87,80.0,7,20,10
41.92,1109.52,1313.23,274.33,10.6,39.3,84.0,7,20,11
132.32,651.28,1573.95,649.41,416.46,10.88,94.0,7,20,12
26.330000000000002,93.17999999999999,1608.43,574.88,967.09,0.39,99.0,7,20,13
67.14,144.68,1648.11,293.94,1278.22,1.5899999999999999,100.0,7,20,14
0.22,0.53,1427.82,95.9,1331.61,0.0,100.0,7,20,15
43.83,0.42,1043.23,154.72,942.04,10.12,100.0,7,20,16
95.65,213.56,690.77,244.66,330.77,2.5700000000000003,100.0,7,20,17
1303.84,0.05,211.96,1504.97,105.67,94.89,100.0,7,20,18
1453.76,4.23,71.53999999999999,1569.69,12.209999999999999,60.83,84.0,7,20,19
39.16,1.56,17.35,81.26,0.0,26.31,67.0,7,20,20
74.87,0.0,1.92,104.01,0.3,27.52,66.0,7,20,21
158.8,0.0,0.12000000000000001,185.13,0.0,26.21,63.0,7,20,22
114.7,0.03,0.13,143.08,0.0,28.419999999999998,61.0,7,20,23
37.2,0.53,0.89,63.71,2.17,28.32,59.0,7,21,0
50.285,0.12000000000000001,0.0,82.62,0.0,32.455,58.0,7,21,1
53.88,0.34,0.03,83.49,0.0,29.92,57.0,7,21,2
56.71,0.25,0.34,85.13,0.0,28.330000000000002,56.0,7,21,3
27.05,1.31,0.39,57.41,0.0,31.28,54.0,7,21,4
43.22,3.56,0.18,81.66,0.0,41.89,53.0,7,21,5
0.03,29.49,27.48,79.47,0.0,81.45,53.0,7,21,6
0.0,374.22,373.93,1651.12,0.0,1651.41,52.0,7,21,7
309.59,423.86,790.8,771.72,12.6,107.79,55.0,7,21,8
17.740000000000002,884.67,1013.35,164.04,9.64,27.259999999999998,56.0,7,21,9
0.0,1284.48,1362.69,101.41,0.0,23.2,63.0,7,21,10
366.31,889.34,1236.96,979.71,5.08,270.86,75.0,7,21,11
28.0,531.35,1097.97,622.33,7.5,35.21,82.0,7,21,12
105.07,1024.51,1927.66,1064.19,11.43,67.4,86.0,7,21,13
0.03,462.0,1447.63,145.64000000000001,846.61,6.59,95.0,7,21,14
0.03,0.88,1423.98,82.22,1340.91,0.0,100.0,7,21,15
50.89,64.51,651.53,170.59,472.08,4.76,100.0,7,21,16
0.0,51.82,354.19,73.94,231.91,3.48,99.0,7,21,17
1370.54,0.22,238.41,1705.28,59.43,155.98,100.0,7,21,18
402.82,78.19,124.83,513.14,7.04,70.72,83.0,7,21,19
8.73,43.29,59.87,53.57,0.0,28.259999999999998,78.0,7,21,20
39.01,0.16,3.27,70.68,0.0,28.56,78.0,7,21,21
398.77,0.0,0.25,516.16,0.0,121.83999999999999,77.0,7,21,22
99.92,0.0,0.66,131.49,0.0,30.91,73.0,7,21,23
38.74,0.03,0.52,66.63,0.0,27.4,71.0,7,22,0
36.155,0.44500000000000006,0.42000000000000004,66.34,0.0,30.21,70.0,7,22,1
29.85,0.47000000000000003,0.06,59.46,0.38,30.4,69.0,7,22,2
14.42,0.46,0.16,43.69,0.0,29.57,68.0,7,22,3
36.67,0.3,0.0,64.99,0.0,28.62,67.0,7,22,4
27.98,3.46,0.03,60.839999999999996,0.0,36.29,66.0,7,22,5
0.0,6.76,0.0,59.53,0.0,66.29,65.0,7,22,6
0.09,11.99,12.09,1650.75,0.0,1650.56,63.0,7,22,7
413.08000000000004,41.76,72.17,498.65999999999997,16.6,71.77,63.0,7,22,8
253.84,198.09,297.9,391.68,8.74,46.77,58.0,7,22,9
300.1,139.57,297.86,485.88,6.31,33.8,57.0,7,22,10
197.91,97.15,257.99,392.94,10.09,44.28,55.0,7,22,11
901.76,260.88,641.73,1316.09,31.45,64.93,53.0,7,22,12
28.89,951.18,1042.6399999999999,141.33,2.0,22.98,45.0,7,22,13
0.0,1379.25,1397.03,24.94,0.6799999999999999,7.84,53.0,7,22,14
0.0,1416.33,1451.78,54.66,0.27,19.48,66.0,7,22,15
0.0,1074.6,1112.34,50.94,1.05,14.25,80.0,7,22,16
0.0,504.17,533.49,39.55,1.08,11.31,91.0,7,22,17
2.53,271.51,374.32,23.599999999999998,82.19,0.45,95.0,7,22,18
0.05,0.16,57.92,43.45,14.84,0.48000000000000004,100.0,7,22,19
19.99,0.29000000000000004,9.54,38.51,0.15000000000000002,9.51,100.0,7,22,20
26.25,4.25,0.28,45.31,0.0,23.03,99.0,7,22,21
20.39,6.09,0.0,42.55,0.0,28.25,99.0,7,22,22
5.9399999999999995,7.23,0.0,24.98,0.0,26.27,98.0,7,22,23
26.45,5.6000000000000005,0.0,47.99,0.0,27.14,98.0,7,23,0
26.22,5.7700000000000005,0.0,48.41,0.0,27.96,97.0,7,23,1
25.03,5.720000000000001,0.0,47.24,0.0,27.93,97.0,7,23,2
1.27,7.66,0.0,20.41,0.0,26.8,96.0,7,23,3
26.15,5.46,0.05,47.85,0.0,27.11,96.0,7,23,4
16.61,6.24,0.08,47.97,0.0,37.52,96.0,7,23,5
0.18,5.3,2.08,42.74,0.0,45.78,95.0,7,23,6
0.21000000000000002,10.790000000000001,10.63,4.46,0.04,4.47,95.0,7,23,7
13.69,189.21,200.48,33.66,0.17,8.87,94.0,7,23,8
0.0,342.21,369.8,36.49,1.16,10.06,95.0,7,23,9
0.03,210.91,291.65,36.17,45.73,1.1300000000000001,95.0,7,23,10
0.08,0.33,423.84,26.11,397.48,0.0,100.0,7,23,11
0.2,0.29000000000000004,769.11,53.81,715.21,0.0,100.0,7,23,12
0.2,0.57,732.89,53.74,678.78,0.0,100.0,7,23,13
0.06,0.33999999999999997,874.63,56.03,818.32,0.0,100.0,7,23,14
0.0,0.37,879.29,45.95,832.97,0.0,100.0,7,23,15
0.08,4.109999999999999,785.86,47.8,734.03,0.0,100.0,7,23,16
0.0,113.84,542.3,52.769999999999996,375.69,0.0,99.0,7,23,17
0.0,0.14,297.05,51.18,245.73,0.0,100.0,7,23,18
4.395,0.09,110.415,42.5,80.29,8.07,100.0,7,23,19
1.05,0.81,16.43,24.32,0.22,7.87,100.0,7,23,20
26.07,4.65,0.0,46.24,0.0,24.82,100.0,7,23,21
25.84,5.46,0.05,47.76,0.0,27.330000000000002,99.0,7,23,22
24.06,5.97,0.0,45.11,0.0,27.02,98.0,7,23,23
1.91,7.5600000000000005,0.0,19.330000000000002,0.0,24.98,98.0,7,24,0
30.900000000000002,5.45,0.08,57.46,0.0,31.93,98.0,7,24,1
25.24,5.5,0.23,48.17,0.0,28.2,97.0,7,24,2
25.08,5.61,0.15000000000000002,49.24,0.0,29.62,97.0,7,24,3
0.0,7.800000000000001,0.0,18.54,0.0,26.34,96.0,7,24,4
25.37,5.53,0.26,47.67,0.0,27.57,96.0,7,24,5
0.16999999999999998,1.77,0.03,39.15,0.0,40.75,95.0,7,24,6
0.22999999999999998,37.31,37.28,34.339999999999996,0.02,34.19,95.0,7,24,7
0.0,86.61,86.63,0.8300000000000001,0.15,0.9600000000000001,95.0,7,24,8
2.64,84.98,108.82,35.339999999999996,0.07,8.93,95.0,7,24,9
5.12,107.24,130.71,34.04,2.9799999999999995,8.43,95.0,7,24,10
0.31000000000000005,67.82,92.45,34.04,0.02,9.120000000000001,95.0,7,24,11
0.0,206.38,206.14,2.51,0.18,2.9299999999999997,95.0,7,24,12
0.0,235.60999999999999,266.02,38.16,1.6,9.35,96.0,7,24,13
0.03,52.44,443.96,52.48,339.34,0.27,95.0,7,24,14
0.03,0.06,213.01,51.949999999999996,161.03,0.0,100.0,7,24,15
121.39,43.22,108.02,197.41,5.32,16.54,100.0,7,24,16
29.72,50.13,85.35,72.8,0.86,8.72,98.0,7,24,17
10.73,26.99,42.910000000000004,36.11,0.38,9.84,98.0,7,24,18
23.84,0.81,1.6600000000000001,33.15,0.33999999999999997,8.8,98.0,7,24,19
4.75,1.85,0.08,10.7,0.0,8.29,97.0,7,24,20
26.23,4.61,0.07,46.01,0.0,24.32,96.0,7,24,21
25.84,5.5,0.0,47.54,0.0,27.2,96.0,7,24,22
17.8,6.24,0.0,40.07,0.0,28.51,95.0,7,24,23
8.0,7.0200000000000005,0.05,27.9,0.0,26.87,95.0,7,25,0
25.05,5.58,0.19,47.955,0.0,28.294999999999998,94.0,7,25,1
26.45,5.5,0.0,47.08,0.0,26.13,94.0,7,25,2
13.02,6.69,0.0,33.42,0.0,27.09,92.0,7,25,3
12.9,6.62,0.0,33.11,0.0,26.83,92.0,7,25,4
26.93,5.43,0.30000000000000004,48.72,0.0,26.919999999999998,91.0,7,25,5
0.26,6.8,3.94,41.18,0.0,43.78,91.0,7,25,6
0.0,26.48,26.79,8.29,0.05,8.03,91.0,7,25,7
5.85,80.65,87.54,26.61,0.17,14.04,90.0,7,25,8
0.52,326.69,355.17,34.14,2.95,8.09,91.0,7,25,9
0.0,388.75,417.28,34.88,2.2399999999999998,8.59,92.0,7,25,10
0.0,164.49,529.26,18.8,346.83,0.86,95.0,7,25,11
0.0,0.32,451.53,52.739999999999995,398.47,0.0,100.0,7,25,12
0.08,0.65,1142.34,59.72,1082.05,0.0,100.0,7,25,13
0.0,1.5,1650.66,62.11,1587.05,0.0,100.0,7,25,14
0.05,1.01,1229.7,41.66,1187.08,0.0,100.0,7,25,15
0.12,0.6,1063.7,63.51,999.71,0.0,100.0,7,25,16
0.15,0.15,717.11,57.36,659.75,0.0,100.0,7,25,17
1.26,12.35,273.64,53.87,215.58,6.9,100.0,7,25,18
0.0,116.82,120.01,3.85,1.29,1.95,99.0,7,25,19
16.72,15.48,26.12,36.92,0.02,9.58,99.0,7,25,20
